TOF	d space	q space	yint	ycal	bg	delta	err
1501.000000	1.491686e-01	4.212138e+01	6.788600e-02	0.000000e+00	0.000000e+00	6.788600e-02	7.660000e-03
1503.000000	1.493676e-01	4.206526e+01	6.670000e-02	0.000000e+00	0.000000e+00	6.670000e-02	7.730000e-03
1505.000000	1.495666e-01	4.200929e+01	7.464900e-02	0.000000e+00	0.000000e+00	7.464900e-02	7.877000e-03
1507.000000	1.497656e-01	4.195347e+01	6.359700e-02	0.000000e+00	0.000000e+00	6.359700e-02	7.639000e-03
1509.000000	1.499646e-01	4.189779e+01	6.057200e-02	0.000000e+00	0.000000e+00	6.057200e-02	7.502000e-03
1511.000000	1.501636e-01	4.184227e+01	7.492900e-02	0.000000e+00	0.000000e+00	7.492900e-02	7.823000e-03
1513.000000	1.503626e-01	4.178689e+01	8.165500e-02	0.000000e+00	0.000000e+00	8.165500e-02	7.990000e-03
1515.000000	1.505616e-01	4.173166e+01	9.171000e-02	0.000000e+00	0.000000e+00	9.171000e-02	8.115000e-03
1517.000000	1.507606e-01	4.167657e+01	6.599200e-02	0.000000e+00	0.000000e+00	6.599200e-02	7.752000e-03
1519.000000	1.509596e-01	4.162163e+01	7.121900e-02	0.000000e+00	0.000000e+00	7.121900e-02	7.710000e-03
1521.000000	1.511586e-01	4.156683e+01	6.320900e-02	0.000000e+00	0.000000e+00	6.320900e-02	7.568000e-03
1523.000000	1.513576e-01	4.151218e+01	6.357800e-02	0.000000e+00	0.000000e+00	6.357800e-02	7.517000e-03
1525.000000	1.515566e-01	4.145767e+01	6.298100e-02	0.000000e+00	0.000000e+00	6.298100e-02	7.448000e-03
1527.000000	1.517557e-01	4.140330e+01	7.845500e-02	0.000000e+00	0.000000e+00	7.845500e-02	7.944000e-03
1529.000000	1.519547e-01	4.134908e+01	5.781000e-02	0.000000e+00	0.000000e+00	5.781000e-02	7.383000e-03
1531.000000	1.521537e-01	4.129500e+01	6.317200e-02	0.000000e+00	0.000000e+00	6.317200e-02	7.457000e-03
1533.000000	1.523527e-01	4.124106e+01	6.614000e-02	0.000000e+00	0.000000e+00	6.614000e-02	7.598000e-03
1535.000000	1.525517e-01	4.118726e+01	6.614200e-02	0.000000e+00	0.000000e+00	6.614200e-02	7.663000e-03
1537.000000	1.527507e-01	4.113360e+01	5.609500e-02	0.000000e+00	0.000000e+00	5.609500e-02	7.412000e-03
1539.000000	1.529497e-01	4.108008e+01	7.827600e-02	0.000000e+00	0.000000e+00	7.827600e-02	7.858000e-03
1541.000000	1.531487e-01	4.102670e+01	6.253700e-02	0.000000e+00	0.000000e+00	6.253700e-02	7.433000e-03
1543.000000	1.533477e-01	4.097345e+01	8.136200e-02	0.000000e+00	0.000000e+00	8.136200e-02	7.924000e-03
1545.000000	1.535467e-01	4.092035e+01	5.086300e-02	0.000000e+00	0.000000e+00	5.086300e-02	7.184000e-03
1547.000000	1.537457e-01	4.086738e+01	9.138000e-02	0.000000e+00	0.000000e+00	9.138000e-02	8.106000e-03
1549.000000	1.539447e-01	4.081455e+01	6.260200e-02	0.000000e+00	0.000000e+00	6.260200e-02	7.610000e-03
1551.000000	1.541437e-01	4.076186e+01	7.325700e-02	0.000000e+00	0.000000e+00	7.325700e-02	7.645000e-03
1553.000000	1.543427e-01	4.070930e+01	6.308900e-02	0.000000e+00	0.000000e+00	6.308900e-02	7.398000e-03
1555.000000	1.545418e-01	4.065688e+01	6.556700e-02	0.000000e+00	0.000000e+00	6.556700e-02	7.549000e-03
1557.000000	1.547408e-01	4.060459e+01	7.736000e-02	0.000000e+00	0.000000e+00	7.736000e-02	7.802000e-03
1559.000000	1.549398e-01	4.055244e+01	6.977900e-02	0.000000e+00	0.000000e+00	6.977900e-02	7.645000e-03
1561.000000	1.551388e-01	4.050042e+01	7.303900e-02	0.000000e+00	0.000000e+00	7.303900e-02	7.679000e-03
1563.000000	1.553378e-01	4.044853e+01	8.445600e-02	0.000000e+00	0.000000e+00	8.445600e-02	7.869000e-03
1565.000000	1.555368e-01	4.039678e+01	5.948100e-02	0.000000e+00	0.000000e+00	5.948100e-02	7.303000e-03
1567.000000	1.557358e-01	4.034516e+01	6.847600e-02	0.000000e+00	0.000000e+00	6.847600e-02	7.478000e-03
1569.000000	1.559348e-01	4.029367e+01	5.748400e-02	0.000000e+00	0.000000e+00	5.748400e-02	7.347000e-03
1571.000000	1.561338e-01	4.024231e+01	8.083100e-02	0.000000e+00	0.000000e+00	8.083100e-02	7.819000e-03
1573.000000	1.563328e-01	4.019108e+01	7.498400e-02	0.000000e+00	0.000000e+00	7.498400e-02	7.651000e-03
1575.000000	1.565318e-01	4.013998e+01	5.738300e-02	0.000000e+00	0.000000e+00	5.738300e-02	7.170000e-03
1577.000000	1.567308e-01	4.008902e+01	7.233200e-02	0.000000e+00	0.000000e+00	7.233200e-02	7.693000e-03
1579.000000	1.569298e-01	4.003818e+01	7.914500e-02	0.000000e+00	0.000000e+00	7.914500e-02	7.814000e-03
1581.000000	1.571289e-01	3.998747e+01	6.579200e-02	0.000000e+00	0.000000e+00	6.579200e-02	7.447000e-03
1583.000000	1.573279e-01	3.993689e+01	7.313600e-02	0.000000e+00	0.000000e+00	7.313600e-02	7.640000e-03
1585.000000	1.575269e-01	3.988644e+01	6.724000e-02	0.000000e+00	0.000000e+00	6.724000e-02	7.450000e-03
1587.000000	1.577259e-01	3.983611e+01	7.200100e-02	0.000000e+00	0.000000e+00	7.200100e-02	7.551000e-03
1589.000000	1.579249e-01	3.978591e+01	8.794100e-02	0.000000e+00	0.000000e+00	8.794100e-02	7.966000e-03
1591.000000	1.581239e-01	3.973584e+01	7.945500e-02	0.000000e+00	0.000000e+00	7.945500e-02	7.742000e-03
1593.000000	1.583229e-01	3.968589e+01	8.427500e-02	0.000000e+00	0.000000e+00	8.427500e-02	7.800000e-03
1595.000000	1.585219e-01	3.963607e+01	6.780600e-02	0.000000e+00	0.000000e+00	6.780600e-02	7.485000e-03
1597.000000	1.587209e-01	3.958637e+01	7.549100e-02	0.000000e+00	0.000000e+00	7.549100e-02	7.655000e-03
1599.000000	1.589199e-01	3.953680e+01	7.452900e-02	0.000000e+00	0.000000e+00	7.452900e-02	7.718000e-03
1601.000000	1.591189e-01	3.948735e+01	6.757500e-02	0.000000e+00	0.000000e+00	6.757500e-02	7.446000e-03
1603.000000	1.593179e-01	3.943803e+01	6.900700e-02	0.000000e+00	0.000000e+00	6.900700e-02	7.505000e-03
1605.000000	1.595169e-01	3.938883e+01	7.631400e-02	0.000000e+00	0.000000e+00	7.631400e-02	7.654000e-03
1607.000000	1.597159e-01	3.933975e+01	6.446300e-02	0.000000e+00	0.000000e+00	6.446300e-02	7.334000e-03
1609.000000	1.599150e-01	3.929079e+01	7.228300e-02	0.000000e+00	0.000000e+00	7.228300e-02	7.602000e-03
1611.000000	1.601140e-01	3.924196e+01	6.885000e-02	0.000000e+00	0.000000e+00	6.885000e-02	7.419000e-03
1613.000000	1.603130e-01	3.919324e+01	6.709800e-02	0.000000e+00	0.000000e+00	6.709800e-02	7.476000e-03
1615.000000	1.605120e-01	3.914465e+01	7.071100e-02	0.000000e+00	0.000000e+00	7.071100e-02	7.547000e-03
1617.000000	1.607110e-01	3.909618e+01	6.998300e-02	0.000000e+00	0.000000e+00	6.998300e-02	7.503000e-03
1619.000000	1.609100e-01	3.904782e+01	6.860500e-02	0.000000e+00	0.000000e+00	6.860500e-02	7.500000e-03
1621.000000	1.611090e-01	3.899959e+01	8.514300e-02	0.000000e+00	0.000000e+00	8.514300e-02	7.821000e-03
1623.000000	1.613080e-01	3.895148e+01	6.559400e-02	0.000000e+00	0.000000e+00	6.559400e-02	7.398000e-03
1625.000000	1.615070e-01	3.890348e+01	7.404900e-02	0.000000e+00	0.000000e+00	7.404900e-02	7.620000e-03
1627.000000	1.617060e-01	3.885560e+01	7.433500e-02	0.000000e+00	0.000000e+00	7.433500e-02	7.555000e-03
1629.000000	1.619050e-01	3.880784e+01	6.285000e-02	0.000000e+00	0.000000e+00	6.285000e-02	7.297000e-03
1631.000000	1.621040e-01	3.876020e+01	7.727900e-02	0.000000e+00	0.000000e+00	7.727900e-02	7.638000e-03
1633.000000	1.623030e-01	3.871268e+01	7.419500e-02	0.000000e+00	0.000000e+00	7.419500e-02	7.545000e-03
1635.000000	1.625021e-01	3.866527e+01	6.327600e-02	0.000000e+00	0.000000e+00	6.327600e-02	7.325000e-03
1637.000000	1.627011e-01	3.861797e+01	7.222500e-02	0.000000e+00	0.000000e+00	7.222500e-02	7.546000e-03
1639.000000	1.629001e-01	3.857080e+01	6.780900e-02	0.000000e+00	0.000000e+00	6.780900e-02	7.388000e-03
1641.000000	1.630991e-01	3.852373e+01	6.364200e-02	0.000000e+00	0.000000e+00	6.364200e-02	7.334000e-03
1643.000000	1.632981e-01	3.847678e+01	7.569000e-02	0.000000e+00	0.000000e+00	7.569000e-02	7.564000e-03
1645.000000	1.634971e-01	3.842995e+01	7.006900e-02	0.000000e+00	0.000000e+00	7.006900e-02	7.430000e-03
1647.000000	1.636961e-01	3.838323e+01	6.775200e-02	0.000000e+00	0.000000e+00	6.775200e-02	7.362000e-03
1649.000000	1.638951e-01	3.833663e+01	8.066400e-02	0.000000e+00	0.000000e+00	8.066400e-02	7.689000e-03
1651.000000	1.640941e-01	3.829013e+01	8.432600e-02	0.000000e+00	0.000000e+00	8.432600e-02	7.756000e-03
1653.000000	1.642931e-01	3.824375e+01	6.897000e-02	0.000000e+00	0.000000e+00	6.897000e-02	7.463000e-03
1655.000000	1.644921e-01	3.819748e+01	7.052100e-02	0.000000e+00	0.000000e+00	7.052100e-02	7.528000e-03
1657.000000	1.646911e-01	3.815133e+01	8.644500e-02	0.000000e+00	0.000000e+00	8.644500e-02	7.892000e-03
1659.000000	1.648901e-01	3.810528e+01	7.217800e-02	0.000000e+00	0.000000e+00	7.217800e-02	7.473000e-03
1661.000000	1.650892e-01	3.805935e+01	4.424800e-02	0.000000e+00	0.000000e+00	4.424800e-02	6.816000e-03
1663.000000	1.652882e-01	3.801352e+01	7.053000e-02	0.000000e+00	0.000000e+00	7.053000e-02	7.446000e-03
1665.000000	1.654872e-01	3.796781e+01	6.540000e-02	0.000000e+00	0.000000e+00	6.540000e-02	7.234000e-03
1667.000000	1.656862e-01	3.792221e+01	7.617800e-02	0.000000e+00	0.000000e+00	7.617800e-02	7.540000e-03
1669.000000	1.658852e-01	3.787671e+01	6.614200e-02	0.000000e+00	0.000000e+00	6.614200e-02	7.334000e-03
1671.000000	1.660842e-01	3.783133e+01	6.679100e-02	0.000000e+00	0.000000e+00	6.679100e-02	7.336000e-03
1673.000000	1.662832e-01	3.778605e+01	6.627100e-02	0.000000e+00	0.000000e+00	6.627100e-02	7.245000e-03
1675.000000	1.664822e-01	3.774088e+01	7.599300e-02	0.000000e+00	0.000000e+00	7.599300e-02	7.514000e-03
1677.000000	1.666812e-01	3.769582e+01	6.651500e-02	0.000000e+00	0.000000e+00	6.651500e-02	7.365000e-03
1679.000000	1.668802e-01	3.765087e+01	7.715500e-02	0.000000e+00	0.000000e+00	7.715500e-02	7.544000e-03
1681.000000	1.670792e-01	3.760602e+01	6.849500e-02	0.000000e+00	0.000000e+00	6.849500e-02	7.356000e-03
1683.000000	1.672782e-01	3.756128e+01	6.016500e-02	0.000000e+00	0.000000e+00	6.016500e-02	7.182000e-03
1685.000000	1.674772e-01	3.751665e+01	7.231300e-02	0.000000e+00	0.000000e+00	7.231300e-02	7.463000e-03
1687.000000	1.676763e-01	3.747212e+01	7.358500e-02	0.000000e+00	0.000000e+00	7.358500e-02	7.435000e-03
1689.000000	1.678753e-01	3.742770e+01	7.960600e-02	0.000000e+00	0.000000e+00	7.960600e-02	7.613000e-03
1691.000000	1.680743e-01	3.738339e+01	7.127100e-02	0.000000e+00	0.000000e+00	7.127100e-02	7.381000e-03
1693.000000	1.682733e-01	3.733918e+01	5.917100e-02	0.000000e+00	0.000000e+00	5.917100e-02	7.037000e-03
1695.000000	1.684723e-01	3.729507e+01	7.252100e-02	0.000000e+00	0.000000e+00	7.252100e-02	7.485000e-03
1697.000000	1.686713e-01	3.725107e+01	5.916000e-02	0.000000e+00	0.000000e+00	5.916000e-02	7.236000e-03
1699.000000	1.688703e-01	3.720717e+01	8.772300e-02	0.000000e+00	0.000000e+00	8.772300e-02	7.772000e-03
1701.000000	1.690693e-01	3.716337e+01	7.542700e-02	0.000000e+00	0.000000e+00	7.542700e-02	7.494000e-03
1703.000000	1.692683e-01	3.711968e+01	8.107200e-02	0.000000e+00	0.000000e+00	8.107200e-02	7.670000e-03
1705.000000	1.694673e-01	3.707609e+01	6.600400e-02	0.000000e+00	0.000000e+00	6.600400e-02	7.332000e-03
1707.000000	1.696663e-01	3.703260e+01	7.395300e-02	0.000000e+00	0.000000e+00	7.395300e-02	7.451000e-03
1709.000000	1.698653e-01	3.698921e+01	5.795500e-02	0.000000e+00	0.000000e+00	5.795500e-02	7.031000e-03
1711.000000	1.700643e-01	3.694593e+01	6.939000e-02	0.000000e+00	0.000000e+00	6.939000e-02	7.341000e-03
1713.000000	1.702634e-01	3.690275e+01	8.563100e-02	0.000000e+00	0.000000e+00	8.563100e-02	7.730000e-03
1715.000000	1.704624e-01	3.685966e+01	6.689900e-02	0.000000e+00	0.000000e+00	6.689900e-02	7.252000e-03
1717.000000	1.706614e-01	3.681668e+01	7.325800e-02	0.000000e+00	0.000000e+00	7.325800e-02	7.421000e-03
1719.000000	1.708604e-01	3.677380e+01	8.575200e-02	0.000000e+00	0.000000e+00	8.575200e-02	7.675000e-03
1721.000000	1.710594e-01	3.673102e+01	5.688100e-02	0.000000e+00	0.000000e+00	5.688100e-02	7.121000e-03
1723.000000	1.712584e-01	3.668834e+01	7.927900e-02	0.000000e+00	0.000000e+00	7.927900e-02	7.573000e-03
1725.000000	1.714574e-01	3.664575e+01	7.713600e-02	0.000000e+00	0.000000e+00	7.713600e-02	7.493000e-03
1727.000000	1.716564e-01	3.660327e+01	7.715200e-02	0.000000e+00	0.000000e+00	7.715200e-02	7.548000e-03
1729.000000	1.718554e-01	3.656088e+01	6.830300e-02	0.000000e+00	0.000000e+00	6.830300e-02	7.405000e-03
1731.000000	1.720544e-01	3.651859e+01	5.957400e-02	0.000000e+00	0.000000e+00	5.957400e-02	7.055000e-03
1733.000000	1.722534e-01	3.647640e+01	6.696700e-02	0.000000e+00	0.000000e+00	6.696700e-02	7.224000e-03
1735.000000	1.724524e-01	3.643431e+01	8.381100e-02	0.000000e+00	0.000000e+00	8.381100e-02	7.645000e-03
1737.000000	1.726514e-01	3.639231e+01	6.959500e-02	0.000000e+00	0.000000e+00	6.959500e-02	7.295000e-03
1739.000000	1.728505e-01	3.635041e+01	7.215500e-02	0.000000e+00	0.000000e+00	7.215500e-02	7.407000e-03
1741.000000	1.730495e-01	3.630861e+01	6.875700e-02	0.000000e+00	0.000000e+00	6.875700e-02	7.293000e-03
1743.000000	1.732485e-01	3.626690e+01	6.771600e-02	0.000000e+00	0.000000e+00	6.771600e-02	7.272000e-03
1745.000000	1.734475e-01	3.622529e+01	6.683900e-02	0.000000e+00	0.000000e+00	6.683900e-02	7.232000e-03
1747.000000	1.736465e-01	3.618377e+01	7.146700e-02	0.000000e+00	0.000000e+00	7.146700e-02	7.374000e-03
1749.000000	1.738455e-01	3.614235e+01	6.012000e-02	0.000000e+00	0.000000e+00	6.012000e-02	7.073000e-03
1751.000000	1.740445e-01	3.610103e+01	7.101900e-02	0.000000e+00	0.000000e+00	7.101900e-02	7.354000e-03
1753.000000	1.742435e-01	3.605980e+01	7.405600e-02	0.000000e+00	0.000000e+00	7.405600e-02	7.295000e-03
1755.000000	1.744425e-01	3.601866e+01	7.125700e-02	0.000000e+00	0.000000e+00	7.125700e-02	7.278000e-03
1757.000000	1.746415e-01	3.597761e+01	7.679700e-02	0.000000e+00	0.000000e+00	7.679700e-02	7.337000e-03
1759.000000	1.748405e-01	3.593666e+01	6.639500e-02	0.000000e+00	0.000000e+00	6.639500e-02	7.180000e-03
1761.000000	1.750395e-01	3.589581e+01	7.606000e-02	0.000000e+00	0.000000e+00	7.606000e-02	7.406000e-03
1763.000000	1.752385e-01	3.585504e+01	7.344000e-02	0.000000e+00	0.000000e+00	7.344000e-02	7.345000e-03
1765.000000	1.754376e-01	3.581437e+01	7.016500e-02	0.000000e+00	0.000000e+00	7.016500e-02	7.294000e-03
1767.000000	1.756366e-01	3.577379e+01	6.993400e-02	0.000000e+00	0.000000e+00	6.993400e-02	7.227000e-03
1769.000000	1.758356e-01	3.573330e+01	7.212900e-02	0.000000e+00	0.000000e+00	7.212900e-02	7.277000e-03
1771.000000	1.760346e-01	3.569290e+01	6.311400e-02	0.000000e+00	0.000000e+00	6.311400e-02	7.126000e-03
1773.000000	1.762336e-01	3.565260e+01	7.228800e-02	0.000000e+00	0.000000e+00	7.228800e-02	7.343000e-03
1775.000000	1.764326e-01	3.561238e+01	6.238600e-02	0.000000e+00	0.000000e+00	6.238600e-02	7.116000e-03
1777.000000	1.766316e-01	3.557226e+01	7.597700e-02	0.000000e+00	0.000000e+00	7.597700e-02	7.357000e-03
1779.000000	1.768306e-01	3.553223e+01	7.130300e-02	0.000000e+00	0.000000e+00	7.130300e-02	7.259000e-03
1781.000000	1.770296e-01	3.549228e+01	7.444600e-02	0.000000e+00	0.000000e+00	7.444600e-02	7.288000e-03
1783.000000	1.772286e-01	3.545243e+01	7.562300e-02	0.000000e+00	0.000000e+00	7.562300e-02	7.340000e-03
1785.000000	1.774276e-01	3.541266e+01	6.706500e-02	0.000000e+00	0.000000e+00	6.706500e-02	7.147000e-03
1787.000000	1.776266e-01	3.537299e+01	6.079300e-02	0.000000e+00	0.000000e+00	6.079300e-02	6.979000e-03
1789.000000	1.778256e-01	3.533340e+01	6.782600e-02	0.000000e+00	0.000000e+00	6.782600e-02	7.133000e-03
1791.000000	1.780247e-01	3.529391e+01	7.413500e-02	0.000000e+00	0.000000e+00	7.413500e-02	7.380000e-03
1793.000000	1.782237e-01	3.525450e+01	7.166600e-02	0.000000e+00	0.000000e+00	7.166600e-02	7.306000e-03
1795.000000	1.784227e-01	3.521517e+01	7.064000e-02	0.000000e+00	0.000000e+00	7.064000e-02	7.196000e-03
1797.000000	1.786217e-01	3.517594e+01	7.533300e-02	0.000000e+00	0.000000e+00	7.533300e-02	7.264000e-03
1799.000000	1.788207e-01	3.513679e+01	6.790300e-02	0.000000e+00	0.000000e+00	6.790300e-02	7.190000e-03
1801.000000	1.790197e-01	3.509773e+01	6.867500e-02	0.000000e+00	0.000000e+00	6.867500e-02	7.128000e-03
1803.000000	1.792187e-01	3.505876e+01	7.523800e-02	0.000000e+00	0.000000e+00	7.523800e-02	7.310000e-03
1805.000000	1.794177e-01	3.501987e+01	7.173800e-02	0.000000e+00	0.000000e+00	7.173800e-02	7.233000e-03
1807.000000	1.796167e-01	3.498107e+01	6.451700e-02	0.000000e+00	0.000000e+00	6.451700e-02	7.077000e-03
1809.000000	1.798157e-01	3.494236e+01	8.233900e-02	0.000000e+00	0.000000e+00	8.233900e-02	7.537000e-03
1811.000000	1.800147e-01	3.490373e+01	6.677200e-02	0.000000e+00	0.000000e+00	6.677200e-02	7.102000e-03
1813.000000	1.802137e-01	3.486518e+01	6.090600e-02	0.000000e+00	0.000000e+00	6.090600e-02	6.983000e-03
1815.000000	1.804128e-01	3.482673e+01	6.986600e-02	0.000000e+00	0.000000e+00	6.986600e-02	7.120000e-03
1817.000000	1.806118e-01	3.478835e+01	5.997300e-02	0.000000e+00	0.000000e+00	5.997300e-02	6.962000e-03
1819.000000	1.808108e-01	3.475006e+01	6.912500e-02	0.000000e+00	0.000000e+00	6.912500e-02	7.125000e-03
1821.000000	1.810098e-01	3.471186e+01	7.641000e-02	0.000000e+00	0.000000e+00	7.641000e-02	7.305000e-03
1823.000000	1.812088e-01	3.467374e+01	7.779400e-02	0.000000e+00	0.000000e+00	7.779400e-02	7.357000e-03
1825.000000	1.814078e-01	3.463570e+01	6.535200e-02	0.000000e+00	0.000000e+00	6.535200e-02	7.034000e-03
1827.000000	1.816068e-01	3.459774e+01	6.672700e-02	0.000000e+00	0.000000e+00	6.672700e-02	7.043000e-03
1829.000000	1.818058e-01	3.455987e+01	7.252100e-02	0.000000e+00	0.000000e+00	7.252100e-02	7.085000e-03
1831.000000	1.820048e-01	3.452208e+01	7.030900e-02	0.000000e+00	0.000000e+00	7.030900e-02	7.092000e-03
1833.000000	1.822038e-01	3.448438e+01	6.695500e-02	0.000000e+00	0.000000e+00	6.695500e-02	7.014000e-03
1835.000000	1.824028e-01	3.444675e+01	7.298900e-02	0.000000e+00	0.000000e+00	7.298900e-02	7.221000e-03
1837.000000	1.826018e-01	3.440921e+01	6.556800e-02	0.000000e+00	0.000000e+00	6.556800e-02	6.964000e-03
1839.000000	1.828008e-01	3.437175e+01	7.530400e-02	0.000000e+00	0.000000e+00	7.530400e-02	7.198000e-03
1841.000000	1.829999e-01	3.433437e+01	6.646000e-02	0.000000e+00	0.000000e+00	6.646000e-02	7.020000e-03
1843.000000	1.831989e-01	3.429708e+01	7.577900e-02	0.000000e+00	0.000000e+00	7.577900e-02	7.267000e-03
1845.000000	1.833979e-01	3.425986e+01	7.526600e-02	0.000000e+00	0.000000e+00	7.526600e-02	7.192000e-03
1847.000000	1.835969e-01	3.422272e+01	7.493900e-02	0.000000e+00	0.000000e+00	7.493900e-02	7.212000e-03
1849.000000	1.837959e-01	3.418567e+01	7.179200e-02	0.000000e+00	0.000000e+00	7.179200e-02	7.105000e-03
1851.000000	1.839949e-01	3.414869e+01	5.963600e-02	0.000000e+00	0.000000e+00	5.963600e-02	6.841000e-03
1853.000000	1.841939e-01	3.411180e+01	7.053200e-02	0.000000e+00	0.000000e+00	7.053200e-02	7.069000e-03
1855.000000	1.843929e-01	3.407498e+01	6.425700e-02	0.000000e+00	0.000000e+00	6.425700e-02	6.955000e-03
1857.000000	1.845919e-01	3.403825e+01	6.728800e-02	0.000000e+00	0.000000e+00	6.728800e-02	6.931000e-03
1859.000000	1.847909e-01	3.400159e+01	7.042300e-02	0.000000e+00	0.000000e+00	7.042300e-02	7.113000e-03
1861.000000	1.849899e-01	3.396501e+01	7.941200e-02	0.000000e+00	0.000000e+00	7.941200e-02	7.211000e-03
1863.000000	1.851889e-01	3.392851e+01	6.488500e-02	0.000000e+00	0.000000e+00	6.488500e-02	6.848000e-03
1865.000000	1.853879e-01	3.389209e+01	8.184200e-02	0.000000e+00	0.000000e+00	8.184200e-02	7.233000e-03
1867.000000	1.855870e-01	3.385575e+01	7.720900e-02	0.000000e+00	0.000000e+00	7.720900e-02	7.148000e-03
1869.000000	1.857860e-01	3.381948e+01	7.998900e-02	0.000000e+00	0.000000e+00	7.998900e-02	7.186000e-03
1871.000000	1.859850e-01	3.378330e+01	7.154900e-02	0.000000e+00	0.000000e+00	7.154900e-02	7.010000e-03
1873.000000	1.861840e-01	3.374719e+01	5.801100e-02	0.000000e+00	0.000000e+00	5.801100e-02	6.778000e-03
1875.000000	1.863830e-01	3.371115e+01	8.138600e-02	0.000000e+00	0.000000e+00	8.138600e-02	7.184000e-03
1877.000000	1.865820e-01	3.367520e+01	6.430200e-02	0.000000e+00	0.000000e+00	6.430200e-02	6.728000e-03
1879.000000	1.867810e-01	3.363932e+01	6.578500e-02	0.000000e+00	0.000000e+00	6.578500e-02	6.835000e-03
1881.000000	1.869800e-01	3.360351e+01	6.944300e-02	0.000000e+00	0.000000e+00	6.944300e-02	6.903000e-03
1883.000000	1.871790e-01	3.356779e+01	7.277300e-02	0.000000e+00	0.000000e+00	7.277300e-02	6.869000e-03
1885.000000	1.873780e-01	3.353213e+01	7.828500e-02	0.000000e+00	0.000000e+00	7.828500e-02	7.059000e-03
1887.000000	1.875770e-01	3.349656e+01	8.053600e-02	0.000000e+00	0.000000e+00	8.053600e-02	7.053000e-03
1889.000000	1.877760e-01	3.346106e+01	7.412200e-02	0.000000e+00	0.000000e+00	7.412200e-02	7.028000e-03
1891.000000	1.879751e-01	3.342563e+01	7.555800e-02	0.000000e+00	0.000000e+00	7.555800e-02	6.977000e-03
1893.000000	1.881741e-01	3.339028e+01	8.079900e-02	0.000000e+00	0.000000e+00	8.079900e-02	7.133000e-03
1895.000000	1.883731e-01	3.335501e+01	6.150700e-02	0.000000e+00	0.000000e+00	6.150700e-02	6.605000e-03
1897.000000	1.885721e-01	3.331981e+01	7.023900e-02	0.000000e+00	0.000000e+00	7.023900e-02	6.824000e-03
1899.000000	1.887711e-01	3.328468e+01	7.940000e-02	0.000000e+00	0.000000e+00	7.940000e-02	7.080000e-03
1901.000000	1.889701e-01	3.324963e+01	6.227300e-02	0.000000e+00	0.000000e+00	6.227300e-02	6.732000e-03
1903.000000	1.891691e-01	3.321465e+01	7.094900e-02	0.000000e+00	0.000000e+00	7.094900e-02	6.808000e-03
1905.000000	1.893681e-01	3.317974e+01	6.231300e-02	0.000000e+00	0.000000e+00	6.231300e-02	6.698000e-03
1907.000000	1.895671e-01	3.314491e+01	7.996600e-02	0.000000e+00	0.000000e+00	7.996600e-02	7.064000e-03
1909.000000	1.897661e-01	3.311015e+01	7.052300e-02	0.000000e+00	0.000000e+00	7.052300e-02	6.803000e-03
1911.000000	1.899651e-01	3.307547e+01	8.728900e-02	0.000000e+00	0.000000e+00	8.728900e-02	7.115000e-03
1913.000000	1.901641e-01	3.304085e+01	7.221300e-02	0.000000e+00	0.000000e+00	7.221300e-02	6.849000e-03
1915.000000	1.903632e-01	3.300631e+01	7.032300e-02	0.000000e+00	0.000000e+00	7.032300e-02	6.706000e-03
1917.000000	1.905622e-01	3.297184e+01	7.065400e-02	0.000000e+00	0.000000e+00	7.065400e-02	6.735000e-03
1919.000000	1.907612e-01	3.293744e+01	7.143300e-02	0.000000e+00	0.000000e+00	7.143300e-02	6.762000e-03
1921.000000	1.909602e-01	3.290312e+01	7.770300e-02	0.000000e+00	0.000000e+00	7.770300e-02	6.896000e-03
1923.000000	1.911592e-01	3.286886e+01	7.177200e-02	0.000000e+00	0.000000e+00	7.177200e-02	6.746000e-03
1925.000000	1.913582e-01	3.283468e+01	7.420800e-02	0.000000e+00	0.000000e+00	7.420800e-02	6.831000e-03
1927.000000	1.915572e-01	3.280057e+01	7.365100e-02	0.000000e+00	0.000000e+00	7.365100e-02	6.728000e-03
1929.000000	1.917562e-01	3.276653e+01	7.234100e-02	0.000000e+00	0.000000e+00	7.234100e-02	6.793000e-03
1931.000000	1.919552e-01	3.273256e+01	7.274700e-02	0.000000e+00	0.000000e+00	7.274700e-02	6.758000e-03
1933.000000	1.921542e-01	3.269866e+01	6.570300e-02	0.000000e+00	0.000000e+00	6.570300e-02	6.606000e-03
1935.000000	1.923532e-01	3.266483e+01	6.905900e-02	0.000000e+00	0.000000e+00	6.905900e-02	6.640000e-03
1937.000000	1.925522e-01	3.263107e+01	8.279400e-02	0.000000e+00	0.000000e+00	8.279400e-02	6.963000e-03
1939.000000	1.927512e-01	3.259738e+01	6.070400e-02	0.000000e+00	0.000000e+00	6.070400e-02	6.427000e-03
1941.000000	1.929503e-01	3.256376e+01	7.014300e-02	0.000000e+00	0.000000e+00	7.014300e-02	6.613000e-03
1943.000000	1.931493e-01	3.253021e+01	6.540400e-02	0.000000e+00	0.000000e+00	6.540400e-02	6.536000e-03
1945.000000	1.933483e-01	3.249672e+01	7.139800e-02	0.000000e+00	0.000000e+00	7.139800e-02	6.635000e-03
1947.000000	1.935473e-01	3.246331e+01	6.051300e-02	0.000000e+00	0.000000e+00	6.051300e-02	6.377000e-03
1949.000000	1.937463e-01	3.242996e+01	9.687700e-02	0.000000e+00	0.000000e+00	9.687700e-02	7.175000e-03
