









16.798 6076.32486187769
16.809 6111.89807385353
16.82 6146.20826885866
16.831 6129.38568843781
16.842 6146.37598771073
16.853 6052.61484548263
16.864 6069.97069822486
16.875 6088.23232223948
16.886 6229.12503213014
16.897 5967.64115748299
16.908 6064.0651744453
16.919 5899.30989296315
16.93 6021.8667511788
16.941 5897.13210661558
16.952 6044.04723862695
16.963 6006.7983710764
16.974 5926.50378816175
16.985 5959.76742568446
16.996 5925.5772119871
17.007 5903.41393778418
17.018 5859.35922245094
17.029 5794.57277115729
17.04 5812.17978909411
17.051 5829.12830010983
17.062 5733.8555474763
17.073 5841.65546194568
17.084 5875.85565340665
17.095 5820.23403891789
17.106 5695.26048985205
17.117 5745.48189980428
17.128 5846.90769075749
17.139 5812.98015076261
17.15 5612.82283119388
17.161 5663.80936923135
17.172 5708.4367017802
17.183 5803.18590279232
17.194 5756.93424701545
17.205 5737.60269420332
17.216 5777.88626557292
17.227 5790.57703748844
17.238 5589.00326629465
17.249 5791.96728803116
17.26 5765.40781705389
17.271 5783.46644983332
17.282 5766.0075823895
17.293 5695.15117814667
17.304 5681.12279862841
17.315 5663.63473830539
17.326 5638.27000114018
17.337 5592.06181787954
17.348 5667.16750555347
17.359 5716.05979628345
17.37 5665.35972916429
17.381 5574.9747776333
17.392 5555.8828941567
17.403 5599.79263340288
17.414 5656.16256825516
17.425 5696.65445022649
17.436 5581.49915987003
17.447 5513.8747649284
17.458 5454.01091902732
17.469 5573.96962314968
17.48 5626.89977258111
17.491 5588.07826128178
17.502 5539.99440051898
17.513 5667.13295259811
17.524 5669.76990079279
17.535 5657.03382211451
17.546 5608.56424065176
17.557 5579.85030112641
17.568 5648.38296336531
17.579 5517.5906310832
17.59 5437.76299301006
17.601 5444.61147213431
17.612 5466.54759379131
17.623 5514.47411573148
17.634 5441.58374608167
17.645 5502.80033385474
17.656 5512.08713018033
17.667 5495.82034532399
17.678 5424.09503049569
17.689 5333.15011133921
17.7 5361.32403849664
17.711 5452.88551857852
17.722 5395.12938334038
17.733 5301.62502373884
17.744 5365.63218155317
17.755 5380.60996351974
17.766 5282.89959372395
17.777 5464.73964409424
17.788 5424.54948418206
17.799 5276.44356737054
17.81 5330.47098423681
17.821 5305.11506357788
17.832 5331.23745645819
17.843 5348.98147438659
17.854 5362.14686492756
17.865 5332.78071573198
17.876 5449.93098471989
17.887 5291.85844781132
17.898 5232.93610628983
17.909 5247.82521612095
17.92 5365.68238596059
17.931 5339.53825927109
17.942 5206.84350992325
17.953 5251.7867279258
17.964 5204.59595188762
17.975 5201.28346537183
17.986 5216.19038518548
17.997 5259.00350534005
18.008 5283.79368430394
18.019 5278.22171412845
18.03 5140.27342400506
18.041 5164.04762177358
18.052 5248.24933948545
18.063 5140.4359429459
18.074 5227.11553306389
18.085 5164.32358264786
18.096 5117.41200937984
18.107 5161.71336577146
18.118 5170.61932156267
18.129 5166.4643738005
18.14 5139.44819393231
18.151 5156.16856135227
18.162 5199.71522798898
18.173 5166.79715969591
18.184 5154.91014804975
18.195 5152.8143559788
18.206 5071.0412475743
18.217 5028.34100083407
18.228 5064.95820992298
18.239 5117.41851458226
18.25 5108.31576907631
18.261 5066.06984540121
18.272 5074.60241303292
18.283 5096.11174206014
18.294 5121.90547749822
18.305 5121.45206977025
18.316 5106.94135589736
18.327 5120.83155086875
18.338 5130.9334987854
18.349 5064.16025789493
18.36 5079.8134030549
18.371 5152.86546864634
18.382 5167.74004375384
18.393 5058.27079452823
18.404 5002.21094439218
18.415 5056.58002993683
18.426 4914.92690578318
18.437 5078.82416712956
18.448 5125.86216849442
18.459 5049.34149656119
18.47 5124.76146449004
18.481 5000.58711960978
18.492 5131.477982403
18.503 5036.61634576208
18.514 4954.90124273274
18.525 4937.45046407719
18.536 4988.1736735761
18.547 5011.49366416255
18.558 4971.12104398132
18.569 4926.21444555341
18.58 5000.76724797308
18.591 4971.335473179
18.602 4931.74087311104
