









5.2581048E-03  0.0000000E+00
1.5774315E-02  0.0000000E+00
2.6290525E-02  0.0000000E+00
3.6806736E-02  0.0000000E+00
4.7322944E-02  0.0000000E+00
5.7839155E-02  0.0000000E+00
6.8355367E-02  0.0000000E+00
7.8871571E-02  0.0000000E+00
8.9387782E-02  0.0000000E+00
9.9903993E-02  0.0000000E+00
1.1042020E-01  0.0000000E+00
1.2093642E-01  0.0000000E+00
1.3145262E-01  0.0000000E+00
1.4196883E-01  0.0000000E+00
1.5248504E-01  0.0000000E+00
1.6300125E-01  0.0000000E+00
1.7351747E-01  0.0000000E+00
1.8403368E-01  0.0000000E+00
1.9454989E-01  0.0000000E+00
2.0506608E-01  0.0000000E+00
2.1558230E-01  0.0000000E+00
2.2609851E-01  0.0000000E+00
2.3661472E-01  0.0000000E+00
2.4713093E-01  0.0000000E+00
2.5764713E-01  0.0000000E+00
2.6816335E-01  0.0000000E+00
2.7867955E-01  0.0000000E+00
2.8919578E-01  0.0000000E+00
2.9971197E-01  0.0000000E+00
3.1022820E-01  0.0000000E+00
3.2074440E-01  0.0000000E+00
3.3126062E-01  0.0000000E+00
3.4177682E-01  0.0000000E+00
3.5229301E-01  0.0000000E+00
3.6280924E-01  0.0000000E+00
3.7332544E-01  0.0000000E+00
3.8384166E-01  0.0000000E+00
3.9435786E-01  0.0000000E+00
4.0487409E-01  0.0000000E+00
4.1539028E-01  0.0000000E+00
4.2590651E-01  0.0000000E+00
4.3642271E-01  0.0000000E+00
4.4693893E-01  0.0000000E+00
4.5745513E-01  0.0000000E+00
4.6797132E-01  0.0000000E+00
4.7848755E-01  0.0000000E+00
4.8900375E-01  0.0000000E+00
4.9951997E-01  0.0000000E+00
5.1003617E-01  0.0000000E+00
5.2055240E-01  0.0000000E+00
5.3106862E-01  0.0000000E+00
5.4158479E-01  0.0000000E+00
5.5210102E-01  0.0000000E+00
5.6261724E-01  0.0000000E+00
5.7313341E-01  0.0000000E+00
5.8364964E-01  0.0000000E+00
5.9416586E-01  0.0000000E+00
6.0468209E-01  0.0000000E+00
6.1519825E-01  0.0000000E+00
6.2571448E-01  0.0000000E+00
6.3623071E-01  0.0000000E+00
6.4674693E-01  0.0000000E+00
6.5726310E-01  0.0000000E+00
6.6777933E-01  3.2212689E+02
6.7829555E-01  3.2805301E+02
6.8881172E-01  3.3858127E+02
6.9932795E-01  3.4484341E+02
7.0984417E-01  3.5241986E+02
7.2036040E-01  3.5566486E+02
7.3087656E-01  3.6092999E+02
7.4139279E-01  3.6783810E+02
7.5190902E-01  3.7238519E+02
7.6242518E-01  3.7511752E+02
7.7294141E-01  3.7650610E+02
7.8345764E-01  3.8168167E+02
7.9397386E-01  3.8640030E+02
8.0449003E-01  3.9176263E+02
8.1500626E-01  3.9445313E+02
8.2552248E-01  3.9763513E+02
8.3603871E-01  4.0258881E+02
8.4655488E-01  4.1582117E+02
8.5707110E-01  4.2575769E+02
8.6758733E-01  4.2762326E+02
8.7810349E-01  4.2982886E+02
8.8861972E-01  4.3114252E+02
8.9913595E-01  4.3604373E+02
9.0965217E-01  4.3876404E+02
9.2016834E-01  4.4134744E+02
9.3068457E-01  4.3854816E+02
9.4120079E-01  4.3453445E+02
9.5171696E-01  4.3311191E+02
9.6223319E-01  4.3287433E+02
9.7274941E-01  4.3473978E+02
9.8326564E-01  4.3650769E+02
9.9378181E-01  4.3639969E+02
1.0042981E+00  4.3624240E+02
1.0148143E+00  4.3631894E+02
1.0253304E+00  4.3895596E+02
1.0358467E+00  4.4209988E+02
1.0463629E+00  4.4359262E+02
1.0568790E+00  4.4347012E+02
1.0673953E+00  4.4465137E+02
1.0779115E+00  4.4799237E+02
1.0884277E+00  4.4994510E+02
1.0989439E+00  4.5065109E+02
1.1094601E+00  4.5169696E+02
1.1199764E+00  4.5331192E+02
1.1304926E+00  4.5590115E+02
1.1410087E+00  4.5660141E+02
1.1515250E+00  4.5911465E+02
1.1620412E+00  4.6100244E+02
1.1725574E+00  4.6371915E+02
1.1830736E+00  4.6570609E+02
1.1935898E+00  4.6723438E+02
1.2041060E+00  4.6872577E+02
1.2146223E+00  4.7141928E+02
1.2251384E+00  4.7387207E+02
1.2356547E+00  4.7430676E+02
1.2461709E+00  4.7501068E+02
1.2566870E+00  4.7807281E+02
1.2672033E+00  4.7932516E+02
1.2777195E+00  4.8151212E+02
1.2882357E+00  4.8358359E+02
1.2987520E+00  4.8437991E+02
1.3092681E+00  4.8528259E+02
1.3197843E+00  4.8695209E+02
1.3303006E+00  4.8865778E+02
1.3408167E+00  4.9019293E+02
1.3513329E+00  4.9213239E+02
1.3618492E+00  4.9372668E+02
1.3723654E+00  4.9615668E+02
1.3828816E+00  4.9742868E+02
1.3933978E+00  4.9874075E+02
1.4039140E+00  5.0094714E+02
1.4144303E+00  5.0262201E+02
1.4249464E+00  5.0451343E+02
1.4354626E+00  5.0615515E+02
1.4459789E+00  5.0656155E+02
1.4564950E+00  5.0849283E+02
1.4670112E+00  5.1263647E+02
1.4775275E+00  5.1391962E+02
1.4880437E+00  5.1200281E+02
1.4985600E+00  5.1207074E+02
1.5090761E+00  5.1429132E+02
1.5195923E+00  5.1577124E+02
1.5301086E+00  5.1749805E+02
1.5406247E+00  5.1762347E+02
1.5511409E+00  5.1588727E+02
1.5616572E+00  5.1386365E+02
1.5721734E+00  5.1362085E+02
1.5826895E+00  5.1782379E+02
1.5932058E+00  5.2211932E+02
1.6037220E+00  5.2622595E+02
1.6142383E+00  5.2819733E+02
1.6247544E+00  5.2913837E+02
1.6352706E+00  5.3139374E+02
1.6457869E+00  5.3293347E+02
1.6563030E+00  5.3392108E+02
1.6668192E+00  5.3435809E+02
1.6773355E+00  5.3556061E+02
1.6878517E+00  5.3758063E+02
1.6983678E+00  5.3806238E+02
1.7088841E+00  5.3998767E+02
1.7194003E+00  5.4052557E+02
1.7299166E+00  5.4211945E+02
1.7404327E+00  5.4349237E+02
1.7509489E+00  5.4452844E+02
1.7614652E+00  5.4597577E+02
1.7719814E+00  5.4779065E+02
1.7824975E+00  5.5028162E+02
1.7930138E+00  5.5180273E+02
1.8035300E+00  5.5297937E+02
1.8140461E+00  5.5444916E+02
1.8245624E+00  5.5600763E+02
1.8350786E+00  5.5791241E+02
1.8455948E+00  5.5941418E+02
1.8561110E+00  5.6069714E+02
1.8666272E+00  5.6240973E+02
1.8771435E+00  5.6436615E+02
1.8876597E+00  5.6599811E+02
1.8981758E+00  5.6779425E+02
1.9086921E+00  5.6900104E+02
1.9192083E+00  5.7099670E+02
1.9297245E+00  5.7287677E+02
1.9402407E+00  5.7506195E+02
1.9507569E+00  5.7646942E+02
1.9612731E+00  5.7835669E+02
1.9717894E+00  5.8005072E+02
1.9823055E+00  5.8087500E+02
1.9928218E+00  5.8164862E+02
2.0033379E+00  5.8402820E+02
2.0138543E+00  5.8754730E+02
2.0243704E+00  5.9203082E+02
2.0348866E+00  5.9574225E+02
2.0454028E+00  5.9943042E+02
2.0559189E+00  6.0206598E+02
2.0664353E+00  6.0564441E+02
2.0769515E+00  6.0870789E+02
2.0874677E+00  6.1108008E+02
2.0979838E+00  6.1427258E+02
2.1085000E+00  6.1708728E+02
2.1190162E+00  6.2034430E+02
2.1295326E+00  6.2400983E+02
2.1400487E+00  6.2830316E+02
2.1505649E+00  6.3156512E+02
2.1610811E+00  6.3414935E+02
2.1715972E+00  6.3844269E+02
2.1821136E+00  6.4293060E+02
2.1926298E+00  6.4785638E+02
2.2031460E+00  6.5113550E+02
2.2136621E+00  6.5530792E+02
2.2241783E+00  6.5970160E+02
2.2346945E+00  6.6265186E+02
2.2452109E+00  6.6660492E+02
2.2557271E+00  6.7141669E+02
2.2662432E+00  6.7694336E+02
2.2767594E+00  6.8240869E+02
2.2872756E+00  6.8816174E+02
2.2977920E+00  6.9509265E+02
2.3083081E+00  7.0031580E+02
2.3188243E+00  7.0520569E+02
2.3293405E+00  7.1068005E+02
2.3398566E+00  7.1588586E+02
2.3503728E+00  7.2180035E+02
2.3608892E+00  7.2711310E+02
2.3714054E+00  7.3313873E+02
2.3819215E+00  7.4059491E+02
2.3924377E+00  7.4497144E+02
2.4029539E+00  7.5213934E+02
2.4134703E+00  7.5783502E+02
2.4239864E+00  7.6404919E+02
2.4345026E+00  7.7063751E+02
2.4450188E+00  7.7651959E+02
2.4555349E+00  7.8457611E+02
2.4660511E+00  7.9282587E+02
2.4765675E+00  7.9912848E+02
2.4870837E+00  8.0642596E+02
2.4975998E+00  8.1264435E+02
2.5081160E+00  8.1757990E+02
2.5186322E+00  8.2492639E+02
2.5291486E+00  8.3150128E+02
2.5396647E+00  8.3871082E+02
2.5501809E+00  8.4640381E+02
2.5606971E+00  8.5394415E+02
2.5712132E+00  8.6109875E+02
2.5817294E+00  8.6769977E+02
2.5922458E+00  8.7398309E+02
2.6027620E+00  8.8037939E+02
2.6132782E+00  8.8851965E+02
2.6237943E+00  8.9695789E+02
2.6343105E+00  9.0836469E+02
2.6448267E+00  9.2041992E+02
2.6553431E+00  9.2721680E+02
2.6658592E+00  9.2718713E+02
2.6763754E+00  9.2732104E+02
2.6868916E+00  9.3107574E+02
2.6974077E+00  9.3679468E+02
2.7079241E+00  9.4152863E+02
2.7184403E+00  9.4646375E+02
2.7289565E+00  9.5130609E+02
2.7394726E+00  9.5579279E+02
2.7499888E+00  9.6060724E+02
2.7605050E+00  9.6494037E+02
2.7710214E+00  9.6725238E+02
2.7815375E+00  9.7127979E+02
2.7920537E+00  9.7429736E+02
2.8025699E+00  9.7515497E+02
2.8130860E+00  9.7787927E+02
2.8236024E+00  9.8116040E+02
2.8341186E+00  9.8390820E+02
2.8446348E+00  9.8704761E+02
2.8551509E+00  9.9099243E+02
2.8656671E+00  9.9543188E+02
2.8761833E+00  9.9581531E+02
2.8866997E+00  9.9192236E+02
2.8972158E+00  9.8864276E+02
2.9077320E+00  9.8605957E+02
2.9182482E+00  9.8369446E+02
2.9287643E+00  9.8270972E+02
2.9392807E+00  9.8118207E+02
2.9497969E+00  9.7866138E+02
2.9603131E+00  9.7723364E+02
2.9708292E+00  9.7784717E+02
2.9813454E+00  9.7969037E+02
2.9918616E+00  9.8157922E+02
3.0023780E+00  9.8263739E+02
3.0128942E+00  9.9403717E+02
3.0234103E+00  1.0463268E+03
3.0339265E+00  1.2315269E+03
3.0444427E+00  1.8197117E+03
3.0549591E+00  2.9263091E+03
3.0654752E+00  3.6344153E+03
3.0759914E+00  3.0783752E+03
3.0865076E+00  1.9364152E+03
3.0970237E+00  1.2529304E+03
3.1075399E+00  1.0199734E+03
3.1180563E+00  9.4652551E+02
3.1285725E+00  9.1828448E+02
3.1390886E+00  9.0287897E+02
3.1496048E+00  8.9194421E+02
3.1601210E+00  8.8353497E+02
3.1706374E+00  8.7629236E+02
3.1811535E+00  8.6872229E+02
3.1916697E+00  8.6151141E+02
3.2021859E+00  8.5459479E+02
3.2127020E+00  8.4743701E+02
3.2232182E+00  8.4025891E+02
3.2337346E+00  8.3501514E+02
3.2442508E+00  8.2866467E+02
3.2547669E+00  8.2189886E+02
3.2652831E+00  8.1576111E+02
3.2757993E+00  8.0966956E+02
3.2863157E+00  8.0365350E+02
3.2968318E+00  7.9860889E+02
3.3073480E+00  7.9530310E+02
3.3178642E+00  7.9081653E+02
3.3283803E+00  7.8433081E+02
3.3388965E+00  7.7698230E+02
3.3494129E+00  7.7016589E+02
3.3599291E+00  7.6407935E+02
3.3704453E+00  7.6131885E+02
3.3809614E+00  7.6228833E+02
3.3914776E+00  7.7189362E+02
3.4019940E+00  8.1379608E+02
3.4125102E+00  9.1757257E+02
3.4230263E+00  1.0221398E+03
3.4335425E+00  1.0026295E+03
3.4440587E+00  8.7442157E+02
3.4545748E+00  7.7059454E+02
3.4650912E+00  7.2794421E+02
3.4756074E+00  7.1231024E+02
3.4861236E+00  7.0482513E+02
3.4966397E+00  6.9951489E+02
3.5071559E+00  6.9490698E+02
3.5176723E+00  6.9088013E+02
3.5281885E+00  6.8551685E+02
3.5387046E+00  6.8050769E+02
3.5492208E+00  6.7591473E+02
3.5597370E+00  6.7337823E+02
3.5702531E+00  6.7020428E+02
3.5807695E+00  6.6831903E+02
3.5912857E+00  6.6813611E+02
3.6018019E+00  6.6999097E+02
3.6123180E+00  6.7130341E+02
3.6228342E+00  6.6756055E+02
3.6333506E+00  6.5842059E+02
3.6438668E+00  6.4952936E+02
3.6543829E+00  6.4420190E+02
3.6648991E+00  6.4137579E+02
3.6754153E+00  6.3836292E+02
3.6859314E+00  6.3452887E+02
3.6964478E+00  6.3095209E+02
3.7069640E+00  6.2838934E+02
3.7174802E+00  6.2396906E+02
3.7279963E+00  6.2107166E+02
3.7385125E+00  6.1829572E+02
3.7490287E+00  6.1588055E+02
3.7595451E+00  6.1283820E+02
3.7700613E+00  6.1103931E+02
3.7805774E+00  6.1189667E+02
3.7910936E+00  6.1345691E+02
3.8016098E+00  6.1247479E+02
3.8121262E+00  6.0799567E+02
3.8226423E+00  6.0150995E+02
3.8331585E+00  5.9602704E+02
3.8436747E+00  5.9096045E+02
3.8541908E+00  5.8741309E+02
3.8647070E+00  5.8595862E+02
3.8752234E+00  5.8688574E+02
3.8857396E+00  5.8781653E+02
3.8962557E+00  5.8798169E+02
3.9067719E+00  5.8698749E+02
3.9172881E+00  5.8568396E+02
3.9278045E+00  5.8432343E+02
3.9383206E+00  5.8227228E+02
3.9488368E+00  5.7660535E+02
3.9593530E+00  5.7403687E+02
3.9698691E+00  5.7378937E+02
3.9803853E+00  5.6994000E+02
3.9909017E+00  5.6723102E+02
4.0014176E+00  5.6680939E+02
4.0119343E+00  5.6818884E+02
4.0224504E+00  5.6726587E+02
4.0329666E+00  5.6769781E+02
4.0434828E+00  5.6815240E+02
4.0539989E+00  5.6874463E+02
4.0645151E+00  5.6954700E+02
4.0750313E+00  5.6978101E+02
4.0855474E+00  5.7036102E+02
4.0960636E+00  5.7217297E+02
4.1065798E+00  5.7580609E+02
4.1170959E+00  5.8393445E+02
4.1276126E+00  5.9997778E+02
4.1381288E+00  6.1784436E+02
4.1486449E+00  6.2295361E+02
4.1591611E+00  6.1000397E+02
4.1696773E+00  5.9576068E+02
4.1801934E+00  5.8827753E+02
4.1907096E+00  5.8844537E+02
4.2012258E+00  5.9280835E+02
4.2117419E+00  5.9930225E+02
4.2222581E+00  6.0871747E+02
4.2327743E+00  6.1987250E+02
4.2432904E+00  6.3633954E+02
4.2538071E+00  6.6452460E+02
4.2643232E+00  7.1670770E+02
4.2748394E+00  8.3167963E+02
4.2853556E+00  1.1283751E+03
4.2958717E+00  2.0009526E+03
4.3063879E+00  4.4467573E+03
4.3169041E+00  9.6170840E+03
4.3274202E+00  1.6549012E+04
4.3379364E+00  1.9733178E+04
4.3484526E+00  1.5394112E+04
4.3589687E+00  7.9384004E+03
4.3694854E+00  3.2581760E+03
4.3800015E+00  1.5257568E+03
4.3905177E+00  9.7574219E+02
4.4010339E+00  7.7889746E+02
4.4115500E+00  6.9073358E+02
4.4220662E+00  6.4300598E+02
4.4325824E+00  6.1278577E+02
4.4430985E+00  5.9257275E+02
4.4536147E+00  5.7764435E+02
4.4641309E+00  5.6660754E+02
4.4746470E+00  5.5743671E+02
4.4851637E+00  5.4955457E+02
4.4956799E+00  5.4270129E+02
4.5061960E+00  5.3688159E+02
4.5167122E+00  5.3278308E+02
4.5272284E+00  5.2874866E+02
4.5377445E+00  5.2466553E+02
4.5482607E+00  5.2284961E+02
